"Country","ISO3","Specie","Breed/Most common name","Year","Population min","Population max","Trend","Population figured based on","Breeding male","Breeding female","Females registered in herdbooks","Females bred pure","Herds","Herds size (avg)","AI used","Male in AI","In situ conservation programmes in place","Reliability","Last update","Geographical classification"
"China","CHN","Pig","Dapulian","2006","199","200","stable","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Dapulian","2007","100","200","decreasing","","","","","","","","","","yes","reliable","28 May 2014","Local"
"China","CHN","Pig","Daweizi","1981","13000","13000","decreasing","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Daweizi","2006","5999","6000","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Debao","1987","15000","15000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Debao","2006","305","747","decreasing","","","","","","","","","","no","reliable","28 May 2014","Local"
"China","CHN","Pig","Diannan Small-Ear","1981","1300000","1300000","decreasing","","","160000","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Diannan Small-Ear","2006","89999","90000","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Ding Yuan","1983","10000","","unknown","","","10000","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Ding Yuan","2007","10000","50000","decreasing","","","","","","","","","","yes","reliable","28 May 2014","Local"
"China","CHN","Pig","Dongchuan","1980","20000","20000","decreasing","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Dongchuan","2006","2499","2500","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Fuzhou Black","1983","9000","","stable","","","","","","","","","","yes","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Ganzhongnan Spotted","1981","13000","13000","decreasing","","100","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Ganzhongnan Spotted","1989","13100","","unknown","","100","13000","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Ganzhongnan Spotted","2006","700","13000","decreasing","","","","","","","","","","yes","reliable","28 May 2014","Local"
"China","CHN","Pig","Ganzhou White","1983","9000","","unknown","","","9000","1952","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Gaoli Gongshan","2006","30000","30600","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Guangzhuang Spotted","1982","6000","","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Guanling","1983","2000000","2000000","unknown","","","70000","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Guizhong Spotted","1981","400000","400000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Guizhong Spotted","2006","80000","85000","stable","","","","","","","","","","no","reliable","28 May 2014","Local"
"China","CHN","Pig","Hainan","1979","130000","130000","decreasing","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Hainan - Lingao","1976","200","200","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Hainan - Lingao","2006","1955","1956","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Hainan - Tunchang","2006","8699","8700","decreasing","","","","","","","","","","no","reliable","29 May 2014","Local"
"China","CHN","Pig","Hainan - Wenchang","1976","400000","400000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Hang","1981","11000","11000","decreasing","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Hang","1983","30000","30000","stable","","","11000","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Hang","2006","10000","32000","decreasing","","","","","","","","","","yes","reliable","28 May 2014","Local"
"China","CHN","Pig","Hanzhong White","1981","10000","10000","stable","","100","2086","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Harbin White","1981","100000","100000","stable","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Harbin White","1983","100000","","increasing","","","100000","170","","","","","","","not reliable","28 Feb 2006","Local"
"China","CHN","Pig","Hexi","1983","48","","decreasing","","4","44","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Hongqiao","1980","8400","","stable","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Hongqiao","1983","10000","","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Huai","1982","450000","450000","decreasing","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Huang-Huai-Hai Black","1982","400000","400000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Huang-Huai-Hai Black - Hetao Lop-Ear","1981","1000","","decreasing","","","1000","","","","","","","no","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Huang-Huai-Hai Black - Huai - Huaibei","1983","10000","10000","unknown","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Huang-Huai-Hai Black - Huai - Huaibei","2006","5999","6000","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Huang-Huai-Hai Black - Huai - Huainan","1983","13000","","unknown","","","13000","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Huang-Huai-Hai Black - Huai - Huainan","2006","5999","6000","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Huang-Huai-Hai Black - Huai - Zaozhu","1983","47000","","unknown","","","47000","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Huang-Huai-Hai Black - Huai - Zaozhu","2006","699","700","decreasing","","","","","","","","","","no","reliable","29 May 2014","Local"
"China","CHN","Pig","Huang-Huai-Hai Black - Mashen","2006","359","360","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Huang-huai-Hai Black - Huai - Wuan Bei","1983","60000","60000","unknown","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Huang-huai-Hai Black - Huai - Wuan Bei","2006","157","158","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Huazhong Two-End Black","1982","250000","","unknown","","","250000","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Huazhong Two-End Black - Shaziling","1981","70000","70000","stable","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Huazhong Two-End Black - Shaziling","2006","9499","9500","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Huazhong Two-End Black - Tongcheng","1981","30000","30000","decreasing","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Huazhong Two-End Black - Tongcheng","2006","5299","5300","","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Huazhong Two-end Black - Jianli","1981","20000","20000","stable","","","20000","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Huazhong Two-end Black - Jianli","2006","999","1000","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Huchuan Mountain","1982","200000","200000","stable","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Huchuan Mountain - Ebei Black","1983","100","","decreasing","","","100","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Huchuan Mountain - Enshi Black","1981","120000","120000","stable","","2000","85000","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Huchuan Mountain - Enshi Black","2006","91999","92000","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Jiangkou Luobo","1983","40000","40000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Jiangkou Luobo","2006","6999","7000","","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Jiangquhai","1980","95000","95000","decreasing","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Jiangquhai","2006","2399","2400","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Jinhua","1981","67000","","decreasing","","436","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Jinhua","1983","67000","","increasing","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Jinhua","2006","10999","11000","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Lantang","1981","40000","40000","decreasing","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Lantang","2006","10000","13300","decreasing","","","","","","","","","","yes","reliable","28 May 2014","Local"
"China","CHN","Pig","Lanxi Spotted","1980","15000","","unknown","","","15000","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Lanxi Spotted","2006","40","41","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Large Black-White","1979","440000","440000","decreasing","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Leping","1980","13000","13000","stable","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Leping","2006","1200","4126","decreasing","","","","","","","","","","yes","reliable","28 May 2014","Local"
"China","CHN","Pig","Liang Guang Small Spotted","2005","100000","103700","decreasing","","","","","","","","","","no","reliable","28 May 2014","Local"
"China","CHN","Pig","Liang Guang Small Spotted - Guangdong Small Ear - Guixu","1976","2290","","unknown","","100","2190","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Licha Black","1985","81000","81000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Lijiang","2015","28306","28306","","census at breed level","1582","10764","","","","","","","","","20 Dec 2019","Local"
"China","CHN","Pig","Longlin","1983","15300","","decreasing","","300","15000","","30","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Longlin","1987","10000","","unknown","","","10000","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Longlin","2005","700","1025","decreasing","","","","","","","","","","yes","reliable","28 May 2014","Local"
"China","CHN","Pig","Longyou Black","1980","21000","21000","decreasing","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Luchuan","1983","100000","","unknown","","","100000","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Luchuan","2006","99999","100000","stable","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Mi-nung","1979","0","0","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Min","1982","20000","","decreasing","","","20000","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Min","2007","899","900","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Minbei Spotted","2005","1499","1500","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Mingguang Small-ear","1980","30000","30000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Nanyang Black","1983","10000","10000","stable","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Nanyang Black","2006","9999","10000","stable","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Neijiang","1981","125000","","stable","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Neijiang","1983","125000","","increasing","","","125000","200","","","","","","","not reliable","28 Feb 2006","Local"
"China","CHN","Pig","Neijiang","2005","162500","162501","stable","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Ningxiang","1980","150000","","stable","","","150000","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Ningxiang","2005","121599","121600","decreasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","North-East China Spotted","1981","100000","100000","stable","","","10000","","10","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Panlang","1980","1529","","unknown","","","1529","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Pingtan Black","1981","2500","","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Pudong White","1984","10000","10000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Pudong White","2006","1000","7735","decreasing","","","","","","","","","","yes","reliable","28 May 2014","Local"
"China","CHN","Pig","Putian","1981","35000","35000","stable","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Qiandong Spotted","1993","40000","40000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Qiandong Spotted","2005","14000","50000","decreasing","","","","","","","","","","yes","reliable","28 May 2014","Local"
"China","CHN","Pig","Qianshao Spotted","1982","11883","11883","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Qianshao Spotted","2005","25699","25700","increasing","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Qingping","1981","40000","40000","stable","","150","18000","","45","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Rongchang","1982","150000","150000","stable","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Rongchang","2005","149999","150000","stable","","","","","","","","","","yes","reliable","29 May 2014","Local"
"China","CHN","Pig","Russian Large White","1980","17905900","17905900","increasing","","","","","","","","","","","unknown","28 Feb 2006","International"
"China","CHN","Pig","Saba","1979","1180000","1180000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Saba","2008","189999","190000","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Sanjiang White","1983","32000","","increasing","","","2000","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Sanjiang White","2008","699","700","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Shanxi Black","1983","100000","100000","stable","","","10000","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Shanxi Black","2008","1999","2000","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Shengxian Spotted","1980","32500","32500","decreasing","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Shengxian Spotted","2006","974","975","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Shenxian","2011","3900","3900","","census at breed level","","","","300","","","","","","","20 Dec 2019","Local"
"China","CHN","Pig","Sutai","2006","1749","1750","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Taichung","1979","0","0","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Taihu","1983","612400","","increasing","","","42000","","","","","","","","very reliable","28 Feb 2006","Local"
"China","CHN","Pig","Taihu","1992","","600000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Taihu - Erhualian","1983","220000","220000","unknown","census at species level","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Taihu - Erhualian","2006","62499","62500","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Taihu - Fengjing","1983","12400","12400","unknown","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Taihu - Fengjing","2006","2499","2500","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Taihu - Hengjing","1983","59400","","unknown","","","59400","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Taihu - Jiaxing Black","1983","60000","60000","unknown","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Taihu - Jiaxing Black","2006","74799","74800","stable","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Taihu - Meishan","1983","79200","79200","unknown","","","","","","","","","","","reliable","28 Feb 2006","International"
"China","CHN","Pig","Taihu - Meishan","2006","135999","136000","stable","","","","","","","","","","yes","reliable","30 May 2014","International"
"China","CHN","Pig","Taihu - Mi","1983","33600","33600","unknown","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Taihu - Mi","2006","7999","8000","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Taihu - Shawutou","1983","18000","18000","unknown","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Taihu - Shawutou","2006","119","120","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Taiwan","1986","50000","50000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Tibetan","1981","60000","60000","stable","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Tibetan","2007","29999","30000","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Tibetan - Hezuo","1983","50000","50000","stable","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Tingshuanghsi","1979","0","0","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Wanzhe Spotted","1981","18000","18000","decreasing","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Wanzhe Spotted-Chunan Spotted","1983","8000","","decreasing","","","8000","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Wei","1983","15000","15000","stable","survey at breed level","31","3300","","23","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Wei","2006","5999","6000","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Wujin - Kele","1983","50000","50000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Wujin - Kele","2006","233899","233900","stable","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Wujin - Liangshan","1983","80000","","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Wujin - Liangshan","2005","255999","256000","stable","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Wujin - Zhaotong","2005","128299","128300","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Wujin - dahe","1981","300000","300000","stable","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Wujin - dahe","2006","2199","2200","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Wuyi Black","1982","60000","60000","stable","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Wuzhishan","1983","600","","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Wuzhishan","2006","1178","1179","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Wuzhishan - Shanzhu","1983","115400","115400","unknown","survey at breed level","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Xiang","1981","50000","50000","decreasing","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Xiang","1983","35000","35000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Xiang","2006","46399","46400","stable","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Xiangxi Black","1982","60000","60000","stable","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Xiangxi Black","2006","598","599","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Xianjuhua","1980","30000","","unknown","","","30000","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Xianjuhua","2006","855","856","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Xin Huai","1981","150000","","stable","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Xin Huai","1983","150000","","increasing","","","150000","1200","100","","","","","","not reliable","28 Feb 2006","Local"
"China","CHN","Pig","Yanan","1978","70000","70000","stable","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Yanan","2006","23000","24000","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"China","CHN","Pig","Yangxin","1982","10000","","decreasing","","","","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Yangxin","1989","1000","1000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Yayang","1980","2000","","unknown","","","2000","","","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Yili White","1981","70000","70000","stable","","200","8000","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Yimeng Black","1978","61000","","decreasing","","1000","60000","","20","","","","","","unknown","28 Feb 2006","Local"
"China","CHN","Pig","Yuedong Black","1981","40000","","decreasing","","","40000","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Yuedong Black","2006","10000","60000","decreasing","","","","","","","","","","yes","reliable","28 May 2014","Local"
"China","CHN","Pig","Yujiang","1981","50000","50000","decreasing","","251","26500","","","","","","","","reliable","28 Feb 2006","Local"
"China","CHN","Pig","Yujiang","2006","9600","9700","decreasing","","","","","","","","","","yes","reliable","30 May 2014","Local"
"Côte d'Ivoire","CIV","Pig","Korhogo","2001","78000","78000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Regional"
"Côte d'Ivoire","CIV","Pig","locale","2001","268000","268000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Colombia","COL","Pig","Casco de Mula","1999","100","1000","decreasing","","","","","","","","","","","not reliable","28 Feb 2006","Regional"
"Colombia","COL","Pig","Casco de Mula","2018","138","138","stable","survey at breed level","","","","","","","no","","yes","reliable","10 Dec 2018","Regional"
"Colombia","COL","Pig","Landrace","2018","14282","20298","stable","survey at breed level","","","","","","","yes","","no","reliable","10 Dec 2018","International"
"Colombia","COL","Pig","Sanpedreño","1999","100","1000","decreasing","","","","","","","","","","","not reliable","28 Feb 2006","Local"
"Colombia","COL","Pig","Sanpedreño","2018","99","99","stable","survey at breed level","","","","","","","no","","yes","reliable","10 Dec 2018","Local"
"Colombia","COL","Pig","Zungo","1999","100","1000000","stable","","","","","","","","","","","not reliable","4 Jul 2018","Local"
"Colombia","COL","Pig","Zungo","2018","128","128","stable","survey at breed level","","","","","","","no","","yes","reliable","10 Dec 2018","Local"
"Colombia","COL","Pig","cerdo criollo colombiano","2018","8991","11891","increasing","survey at breed level","","","","","","","no","","no","reliable","10 Dec 2018","Local"
"Czechia","CZE","Pig","Belgická Landrase","1986","3000","3500","decreasing","","70","300","158","100","","","yes","","","unknown","29 Jun 2012","International"
"Czechia","CZE","Pig","Belgická Landrase","1995","2000","2500","decreasing","","24","213","166","47","6","","yes","","","unknown","29 Jun 2012","International"
"Czechia","CZE","Pig","Belgická Landrase","2013","1000","2000","","census at breed level","15","","28","","","","yes","6","no","very reliable","30 Apr 2014","International"
"Czechia","CZE","Pig","Belgická Landrase","2015","0","0","","","","","","","","","","","","","16 Feb 2016","International"
"Czechia","CZE","Pig","Bile otcovske","1994","80000","85000","decreasing","","237","8157","","100","","","","","","unknown","29 Jun 2012","International"
"Czechia","CZE","Pig","Bile otcovske","2011","3000","3200","decreasing","census at breed level","39","300","245","80","","","yes","23","no","reliable","2 Jul 2012","International"
"Czechia","CZE","Pig","Bile otcovske","2013","2000","3000","decreasing","census at breed level","40","300","272","100","7","","yes","38","no","very reliable","16 Feb 2016","International"
"Czechia","CZE","Pig","Bile otcovske","2015","2000","3000","decreasing","census at breed level","25","300","272","100","","","yes","11","no","very reliable","16 Feb 2016","International"
"Czechia","CZE","Pig","Bile otcovske","2020","1000","1500","decreasing","census at breed level","12","158","","","","","yes","4","no","reliable","25/1/2024","International"
"Czechia","CZE","Pig","Ceska landrase","2015","800","850","stable","census at breed level","82","700","620","90","","","yes","59","no","very reliable","16 Feb 2016","International"
"Czechia","CZE","Pig","Ceska landrase","2017","5000","5100","increasing","census at breed level","125","2510","2510","90","20","40","yes","130","no","reliable","23 Feb 2018","International"
"Czechia","CZE","Pig","Ceska landrase","2018","5000","5500","stable","census at breed level","109","776","630","64","9","200","yes","94","no","reliable","24 Jan 2019","International"
"Czechia","CZE","Pig","Ceska landrase","2020","1500","2000","decreasing","census at breed level","41","559","","","","","yes","34","no","reliable","25/1/2024","International"
"Czechia","CZE","Pig","Ceske bile uslechtile","1986","630000","650000","stable","","2430","64000","26000","23","","","yes","","","unknown","29 Jun 2012","Local"
"Czechia","CZE","Pig","Ceske bile uslechtile","1995","85000","90000","decreasing","","709","8400","7460","24","53","","yes","","","unknown","29 Jun 2012","Local"
"Czechia","CZE","Pig","Ceske bile uslechtile","2011","18000","20000","decreasing","survey at breed level","124","","1770","","","","yes","66","no","reliable","30 Apr 2014","Local"
"Czechia","CZE","Pig","Ceske bile uslechtile","2013","5000","10000","decreasing","census at breed level","145","4030","2327","","51","","yes","106","no","very reliable","16 Feb 2016","Local"
"Czechia","CZE","Pig","Ceske bile uslechtile","2015","3000","4000","decreasing","census at breed level","108","2500","2260","95","","","yes","50","no","very reliable","16 Feb 2016","Local"
"Czechia","CZE","Pig","Ceske bile uslechtile","2018","4500","4800","increasing","census at breed level","85","2200","2538","58","19","200","yes","84","no","reliable","25/1/2024","Local"
"Czechia","CZE","Pig","Ceske bile uslechtile","2020","4500","5000","stable","census at breed level","66","1984","2000","","","","yes","29","no","reliable","25/1/2024","Local"
"Czechia","CZE","Pig","Ceske vyrazne masne","1986","10000","12000","stable","","1260","6000","1816","37","","","yes","","yes","unknown","29 Jun 2012","Local"
"Czechia","CZE","Pig","Ceske vyrazne masne","1995","4500","5000","stable","","118","2000","1517","46","17","","yes","","yes","unknown","29 Jun 2012","Local"
"Czechia","CZE","Pig","Ceske vyrazne masne","2003","3500","4000","decreasing","survey at breed level","38","800","210","","5","","yes","25","no","reliable","14 Jan 2016","Local"
"Czechia","CZE","Pig","Ceske vyrazne masne","2008","1500","2000","decreasing","survey at breed level","8","80","27","","3","","yes","5","yes","reliable","14 Jan 2016","Local"
"Czechia","CZE","Pig","Ceske vyrazne masne","2011","0","0","decreasing","census at breed level","0","0","0","0","0","0","no","0","yes","reliable","2 Jul 2012","Local"
"Czechia","CZE","Pig","Ceske vyrazne masne","2013","0","0","","census at breed level","0","0","0","","","","","","","very reliable","30 Apr 2014","Local"
"Czechia","CZE","Pig","Duroc","1986","5500","6000","stable","","860","500","332","100","","","yes","","","unknown","29 Jun 2012","International"
"Czechia","CZE","Pig","Duroc","1995","3000","3500","","","42","283","223","44","7","","yes","","","unknown","29 Jun 2012","International"
"Czechia","CZE","Pig","Duroc","2011","1200","1400","","census at breed level","38","250","124","","","","yes","36","no","reliable","16 Feb 2016","International"
"Czechia","CZE","Pig","Duroc","2013","1000","1200","decreasing","census at breed level","70","300","236","","5","","yes","23","no","very reliable","16 Feb 2016","International"
"Czechia","CZE","Pig","Duroc","2015","800","1000","decreasing","census at breed level","50","160","140","70","5","","yes","49","no","very reliable","16 Feb 2016","International"
"Czechia","CZE","Pig","Duroc","2017","800","900","decreasing","census at breed level","42","165","165","60","3","20","yes","40","no","reliable","23 Feb 2018","International"
"Czechia","CZE","Pig","Duroc","2018","700","800","decreasing","census at breed level","30","72","53","52","4","180","yes","97","no","reliable","25/1/2024","International"
"Czechia","CZE","Pig","Duroc","2020","500","600","decreasing","census at breed level","20","79","","","","","yes","17","no","reliable","25/1/2024","International"
"Czechia","CZE","Pig","Hampshire","1986","4000","4500","stable","","600","400","286","100","","","yes","","","unknown","29 Jun 2012","International"
