"Country","ISO3","Specie","Breed/Most common name","Year","dna samples","dna donors total","dna donors males","dna donors females","embryos samples","embryos donors total","embryos donors males","embryos donors females","somatic cells samples","somatic cells donors total","somatic cells donors males","somatic cells donors females","semen samples","semen donors males","oocytes samples","oocytes donors females","sufficient","organisation","collected by","Geographical classification","Last update"
"India","IND","Pig","Ghori","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"India","IND","Pig","Ghori","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Regional","24/1/2022"
"India","IND","Pig","Ghungroo","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"India","IND","Pig","Ghungroo","2021","9","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","24/1/2022"
"India","IND","Pig","Ghungroo","2022","","","","","","","","","60","","","","","","","","","National Gene Bank ICAR-NBAGR","","Local","12/1/2023"
"India","IND","Pig","Ghurrah","2021","","","","","","","","","120","","","","","","","","","NBAGR ICAR","","Local","24/1/2022"
"India","IND","Pig","Hampshire","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"India","IND","Pig","Hampshire","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","24/1/2022"
"India","IND","Pig","Landrace","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"India","IND","Pig","Landrace","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","24/1/2022"
"India","IND","Pig","Mali","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","24/1/2022"
"India","IND","Pig","Niang Megha","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"India","IND","Pig","Niang Megha","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","24/1/2022"
"India","IND","Pig","Niang Megha","2022","","","","","","","","","120","","","","","","","","","National Gene Bank ICAR-NBAGR","","Local","12/1/2023"
"India","IND","Pig","Nicobari","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"India","IND","Pig","Nicobari","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","24/1/2022"
"India","IND","Pig","Purnea","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","24/1/2022"
"India","IND","Pig","Purnea","2022","","","","","","","","","180","","","","","","","","","National Gene Bank ICAR-NBAGR","","Local","12/1/2023"
"India","IND","Pig","Tenyi Vo","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","24/1/2022"
"India","IND","Pig","Wak Chambil","2022","","","","","","","","","120","","","","","","","","","National Gene Bank ICAR-NBAGR","","Local","12/1/2023"
"India","IND","Pig","Yorkshire","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"India","IND","Pig","Yorkshire","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","24/1/2022"
"India","IND","Pig","Zovawk","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","24/1/2022"
"Ireland","IRL","Pig","Duroc","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Ireland","IRL","Pig","Greyhound","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Ireland","IRL","Pig","Irish Landrace","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Ireland","IRL","Pig","Large White","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Ireland","IRL","Pig","Meishan","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Ireland","IRL","Pig","Pietrain","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Iceland","ISL","Pig","Berkshire","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Iceland","ISL","Pig","Danish Landrace","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Iceland","ISL","Pig","Duroc","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Iceland","ISL","Pig","Hampshire","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Iceland","ISL","Pig","Icelandic","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Iceland","ISL","Pig","Norsk Landrace","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"Iceland","ISL","Pig","Norsk Yorkshire","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Italy","ITA","Pig","Apulo-Calabrese","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Italy","ITA","Pig","Casertana","2001","","","","","","","","","","","","","6891","11","","","","Assessorato Agricoltura Regione Lombardia","Institute of Agricultural Biology and Biotechnology, National Research Council IBBA CNR","Local",""
"Italy","ITA","Pig","Casertana","2020","","","","","0","0","0","0","0","0","0","0","3804","11","0","0","","REGIONE LOMBARDIA","Institute of Agricultural Biology and Biotechnology, National Research Council IBBA CNR","Local","16-Sept-2020"
"Italy","ITA","Pig","Cinta Senese","2001","","","","","","","","","","","","","10569","14","","","","Assessorato Agricoltura Regione Lombardia","Institute of Agricultural Biology and Biotechnology, National Research Council IBBA CNR","Local",""
"Italy","ITA","Pig","Cinta Senese","2020","","","","","0","0","0","0","0","0","0","0","5244","14","0","0","","REGIONE LOMBARDIA","Institute of Agricultural Biology and Biotechnology, National Research Council IBBA CNR","Local","16-Sept-2020"
"Italy","ITA","Pig","Duroc italiana","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Italy","ITA","Pig","Landrace Italiano","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Italy","ITA","Pig","Large White Italiana","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Italy","ITA","Pig","Mora Romagnola","2001","","","","","","","","","","","","","942","1","","","","Assessorato Agricoltura Regione Lombardia","Institute of Agricultural Biology and Biotechnology, National Research Council IBBA CNR","Local",""
"Italy","ITA","Pig","Mora Romagnola","2020","","","","","0","0","0","0","0","0","0","0","478","1","0","0","","REGIONE LOMBARDIA","Institute of Agricultural Biology and Biotechnology, National Research Council IBBA CNR","Local","16-Sept-2020"
"Italy","ITA","Pig","Nero Siciliano","2014","","","","","","","","","","","","","9807","31","","","","Associazione Regionale Allevatori della Sardegna","Institute of Agricultural Biology and Biotechnology, National Research Council IBBA CNR","Local",""
"Italy","ITA","Pig","Nero Siciliano","2020","","","","","0","0","0","0","0","0","0","0","7210","30","0","0","","ARA SICILIA","Institute of Agricultural Biology and Biotechnology, National Research Council IBBA CNR","Local","16-Sept-2020"
"Italy","ITA","Pig","Nero di Lomellina","2020","","","","","","","","","","","","","2579","17","","","","","Institute of Agricultural Biology and Biotechnology, National Research Council IBBA CNR","Local","16-Sept-2020"
"Italy","ITA","Pig","Nero di Parma","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Italy","ITA","Pig","Pietrain","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Italy","ITA","Pig","Sarda","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Japan","JPN","Pig","Berkshire","2020","","","","","","0","","","","0","","","","10","","0","","","","International","28-Jan-2021"
"Japan","JPN","Pig","Duroc","2020","","","","","","0","","","","0","","","","11","","0","","","","International","28-Jan-2021"
"Japan","JPN","Pig","Hampshire","2020","","","","","","0","","","","0","","","","1","","0","","","","International","28-Jan-2021"
"Japan","JPN","Pig","Landrace","2020","","","","","","0","","","","0","","","1041","98","","0","","","","International","28-Jan-2021"
"Japan","JPN","Pig","Large White","2020","","","","","","0","","","","0","","","421","66","","0","","","","International","28-Jan-2021"
"Japan","JPN","Pig","Middle White","2020","","","","","","0","","","","0","","","","18","","0","","","","International","28-Jan-2021"
"Kazakhstan","KAZ","Pig","Aksai Black Pied","2022","","","","","","","","","","","","","","","","","","","","Local","7-Feb-2022"
"Kazakhstan","KAZ","Pig","Big White","2022","","","","","","","","","","","","","","","","","","","","International","7-Feb-2022"
"Kenya","KEN","Pig","Hampshire","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","1/2/2022"
"Kenya","KEN","Pig","Hampshire","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","1/2/2022"
"Kenya","KEN","Pig","Landrace","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","1/2/2022"
"Kenya","KEN","Pig","Landrace","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","1/2/2022"
"Kenya","KEN","Pig","Large White","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","1/2/2022"
"Kenya","KEN","Pig","Large White","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","1/2/2022"
"Kyrgyzstan","KGZ","Pig","German Noble","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Kyrgyzstan","KGZ","Pig","Landrace","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Kyrgyzstan","KGZ","Pig","Large White","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Berkshire","2020","","","","","","","","","","","","","3073","","","","","CHANG YEON","NIAS ANGRS","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Chookjin Chamdon","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Republic of Korea","KOR","Pig","Chookjin Duroc","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Chookjin Land","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Chookjin York","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Darby Duroc Wonsan","2015","","","","","","","","","","","","","4","","","","","CHANG YEON","Seonghwan, Chungnam, Republic of Korea","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Darby Landrace Anseong","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Darby Yorkshire Gimcheon","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Dasan Berkshire","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Duroc","2020","","","","","","","","","","","","","50","","","","","CHANG YEON","NIAS ANGRS","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Hampshire","2020","","","","","","","","","","","","","33","","","","","CHANG YEON","NIAS ANGRS","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Jeju native pig","2020","","","","","","","","","42","5","","","309","1","","","","CHANG YEON","NIAS ANGRS","Local","16-Sept-2020"
"Republic of Korea","KOR","Pig","KAYA-Duroc","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","KAYA-Yorkshire","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Kaya-Landrace","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Korean Native","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Republic of Korea","KOR","Pig","Landrace","2020","","","","","","","","","","","","","54","","","","","CHANG YEON","NIAS ANGRS","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Landrace Sunjin","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Republic of Korea","KOR","Pig","Large Black","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Micro pig M-TYPE","2015","","","","","0","0","0","0","0","0","0","0","1100","10","0","0","","","Kang Kyungsoo","Local","16-Sept-2020"
"Republic of Korea","KOR","Pig","Micro pig T-TYPE","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Republic of Korea","KOR","Pig","NH Landrace B","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","NHBG-Duroc","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","NHBG-Landrace","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","NHBG-Yorkshire","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Native pig","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Republic of Korea","KOR","Pig","RDA WooriHeukDon","2014","","","","","0","0","0","0","0","0","0","0","516","13","0","0","","","","Local","16-Sept-2020"
"Republic of Korea","KOR","Pig","Yorkshire","2020","","","","","","","","","","","","","344","","","","","CHANG YEON","NIAS ANGRS","International","16-Sept-2020"
"Republic of Korea","KOR","Pig","Yorkshire Sunjin","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Saint Lucia","LCA","Pig","Creole","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Saint Lucia","LCA","Pig","Duroc","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Saint Lucia","LCA","Pig","Lacombe","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Saint Lucia","LCA","Pig","Landrace","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Saint Lucia","LCA","Pig","Large Black","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Saint Lucia","LCA","Pig","Saddleback","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Saint Lucia","LCA","Pig","Yorkshire","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Lithuania","LTU","Pig","Danish Landrace","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Lithuania","LTU","Pig","Danish Large White","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Lithuania","LTU","Pig","Duroc","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Lithuania","LTU","Pig","Dutch Large White","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Lithuania","LTU","Pig","English Large White","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Lithuania","LTU","Pig","Finnish Landrace","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"Lithuania","LTU","Pig","German Landrace","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Lithuania","LTU","Pig","German Large White","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Lithuania","LTU","Pig","Lithuanian White","2020","","","","","","","","","","","","","13721","14","","",""," Animal Science Institute, Lithuanian Farm Animal Genetic Resources Conservation Coordinating Centre","Animal Science Institute, Lithuanian University of Health Sciences","Local","16-Sept-2020"
"Lithuania","LTU","Pig","Native Lithuanian","2020","","","","","","","","","","","","","7685","11","","",""," Animal Science Institute, Lithuanian Farm Animal Genetic Resources Conservation Coordinating Centre","Animal Science Institute, Lithuanian University of Health Sciences","Local","16-Sept-2020"
"Lithuania","LTU","Pig","Norwegian Landrace","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"Lithuania","LTU","Pig","Norwegian Yorkshire","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Lithuania","LTU","Pig","Pjetren","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Lithuania","LTU","Pig","Swedish Yorkshire","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"Madagascar","MDG","Pig","Landrace danoise","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Madagascar","MDG","Pig","Large White","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Madagascar","MDG","Pig","Porc local","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Pig","Cerdo Coscate","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Pig","Duroc","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Pig","Hampshire","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Pig","Landrace","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Pig","Pata de Mula","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Pig","Pelón","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"Mexico","MEX","Pig","Pietrain","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Pig","Yorkshire","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mali","MLI","Pig","Korogho","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"Mali","MLI","Pig","Large White","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mali","MLI","Pig","Race chinoise","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mali","MLI","Pig","Somo","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mali","MLI","Pig","Yorkshire","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Myanmar","MMR","Pig","Badaung Wet","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Myanmar","MMR","Pig","Berkshire","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Myanmar","MMR","Pig","Bo Cake","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Myanmar","MMR","Pig","Duroc","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Myanmar","MMR","Pig","Landrace","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Myanmar","MMR","Pig","Large White","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Myanmar","MMR","Pig","Taung Pig","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Northern Mariana Islands","MNP","Pig","Duroc","2022","","","","","","","","","","","","","","","","","","","","International","4-Mar-2022"
"Northern Mariana Islands","MNP","Pig","Hampshire","2022","","","","","","","","","","","","","","","","","","","","International","4-Mar-2022"
"Northern Mariana Islands","MNP","Pig","Landrace","2022","","","","","","","","","","","","","","","","","","","","International","4-Mar-2022"
"Northern Mariana Islands","MNP","Pig","Pacific Pig","2022","","","","","","","","","","","","","","","","","","","","Local","4-Mar-2022"
"Northern Mariana Islands","MNP","Pig","Yorkshire","2022","","","","","","","","","","","","","","","","","","","","International","4-Mar-2022"
"Mauritius","MUS","Pig","Landrace","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mauritius","MUS","Pig","Large White","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mauritius","MUS","Pig","Mongoose","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"Malawi","MWI","Pig","Landrace","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Malawi","MWI","Pig","Large White","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Malawi","MWI","Pig","Malawi","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Malaysia","MYS","Pig","Duroc","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Malaysia","MYS","Pig","Iban","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Malaysia","MYS","Pig","Landrace","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Malaysia","MYS","Pig","Large White Yorkshire","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Malaysia","MYS","Pig","South China","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Namibia","NAM","Pig","Indigenous pig","2020","","","","","","","","","","","","","","","","","","","","Local","1-Oct-2020"
"Namibia","NAM","Pig","Large White","2020","","","","","","","","","","","","","","","","","","","","International","1-Oct-2020"
"Namibia","NAM","Pig","Topigs","2020","","","","","","","","","","","","","","","","","","","","Local","1-Oct-2020"
"Nicaragua","NIC","Pig","Criollo","2021","","","","","","","","","","","","","","","","","","","","Local","11-Feb-2021"
"Nicaragua","NIC","Pig","Duroc","2021","","","","","","","","","","","","","","","","","","","","International","11-Feb-2021"
"Nicaragua","NIC","Pig","Hampshire","2021","","","","","","","","","","","","","","","","","","","","International","11-Feb-2021"
"Nicaragua","NIC","Pig","Jersey","2021","","","","","","","","","","","","","","","","","","","","International","11-Feb-2021"
"Nicaragua","NIC","Pig","Landrace","2021","","","","","","","","","","","","","","","","","","","","International","11-Feb-2021"
"Nicaragua","NIC","Pig","Pelon","2021","","","","","","","","","","","","","","","","","","","","Regional","11-Feb-2021"
"Nicaragua","NIC","Pig","Yorkshire","2021","","","","","","","","","","","","","","","","","","","","International","11-Feb-2021"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2018","","0","0","0","","0","","0","","0","0","0","6693","35","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2017","","0","0","0","","0","","0","","0","0","0","6488","34","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2016","","0","0","0","","0","","0","","0","0","0","2584","20","","0","","","","Local","11/2/2019"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2015","","0","0","0","","0","","0","","0","0","0","5154","30","","0","","","","Local","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2014","","0","0","0","","0","","0","","0","0","0","2974","22","","0","","","","Local","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2013","","0","0","0","","0","","0","","0","0","0","2974","22","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2012","","0","0","0","","0","","0","","0","0","0","2584","20","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2011","","0","0","0","","0","","0","","0","0","0","2584","20","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2010","","0","0","0","","0","","0","","0","0","0","2584","20","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2008","","0","0","0","","0","","0","","0","0","0","2584","20","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2007","","0","0","0","","0","","0","","0","0","0","2584","20","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2009","","0","0","0","","0","","0","","0","0","0","2584","20","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2006","","0","0","0","","0","","0","","0","0","0","2584","20","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2005","","0","0","0","","0","","0","","0","0","0","2584","20","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2004","","0","0","0","","0","","0","","0","0","0","2584","20","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2003","","0","0","0","","0","","0","","0","0","0","2584","20","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2002","","0","0","0","","0","","0","","0","0","0","2584","20","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2000","","0","0","0","","0","","0","","0","0","0","138","10","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2001","","0","0","0","","0","","0","","0","0","0","138","10","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","1997","","0","0","0","","0","","0","","0","0","0","138","10","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","1999","","0","0","0","","0","","0","","0","0","0","138","10","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","1998","","0","0","0","","0","","0","","0","0","0","138","10","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","1996","","0","0","0","","0","","0","","0","0","0","124","9","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","1995","","0","0","0","","0","","0","","0","0","0","124","9","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2019","","0","0","0","","0","","0","","0","0","0","6852","36","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2020","","0","0","0","","0","","0","","0","0","0","6979","39","","0","","","","Local","21-Jan-2021"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2021","","0","0","0","","0","","0","","0","0","0","7129","40","","0","","","","Local","18-Jan-2022"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","2022","","0","0","0","","0","","0","","0","0","0","9387","49","","0","","","","Local","9/1/2023"
"Netherlands (Kingdom of the)","NLD","Pig","Bonte Bentheimer landvarken","2013","","0","0","0","","0","","0","","0","0","0","357","1","","0","","","","Regional","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Bonte Bentheimer landvarken","2014","","0","0","0","","0","","0","","0","0","0","357","1","","0","","","","Regional","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Bonte Bentheimer landvarken","2015","","0","0","0","","0","","0","","0","0","0","357","1","","0","","","","Regional","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Bonte Bentheimer landvarken","2016","","0","0","0","","0","","0","","0","0","0","357","1","","0","","","","Regional","11/2/2019"
"Netherlands (Kingdom of the)","NLD","Pig","Bonte Bentheimer landvarken","2017","","0","0","0","","0","","0","","0","0","0","355","1","","0","","","","Regional","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Bonte Bentheimer landvarken","2018","","0","0","0","","0","","0","","0","0","0","355","1","","0","","","","Regional","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Bonte Bentheimer landvarken","2019","","0","0","0","","0","","0","","0","0","0","355","1","","0","","","","Regional","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Bonte Bentheimer landvarken","2020","","0","0","0","","0","","0","","0","0","0","345","1","","0","","","","Regional","21-Jan-2021"
"Netherlands (Kingdom of the)","NLD","Pig","Bonte Bentheimer landvarken","2021","","0","0","0","","0","","0","","0","0","0","345","1","","0","","","","Regional","18-Jan-2022"
"Netherlands (Kingdom of the)","NLD","Pig","Bonte Bentheimer landvarken","2022","","0","0","0","","0","","0","","0","0","0","345","1","","0","","","","Regional","9/1/2023"
"Netherlands (Kingdom of the)","NLD","Pig","Bonte Bentheimer landvarken","2023","","0","","","","0","","","","","","","341","1","","","","","","Regional","4/1/2024"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2000","","0","0","0","","0","","0","","0","0","0","1425","29","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2001","","0","0","0","","0","","0","","0","0","0","3878","45","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2002","","0","0","0","","0","","0","","0","0","0","5035","48","","0","","","","International","9/1/2020"
