"Country","ISO3","Specie","Breed/Most common name","Year","dna samples","dna donors total","dna donors males","dna donors females","embryos samples","embryos donors total","embryos donors males","embryos donors females","somatic cells samples","somatic cells donors total","somatic cells donors males","somatic cells donors females","semen samples","semen donors males","oocytes samples","oocytes donors females","sufficient","organisation","collected by","Geographical classification","Last update"
"Kenya","KEN","Cattle","Duruma","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Ethiopian Boran","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Regional","31/1/2022"
"Kenya","KEN","Cattle","Ethiopian Boran","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Regional","31/1/2022"
"Kenya","KEN","Cattle","Friesian","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Friesian","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Galloway","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Galloway","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Giriama","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Giriama","2021","","","","","","","","","","","","","","","","","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Guernsey","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Guernsey","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Hereford","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Hereford","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Jersey","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Jersey","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Jiddu","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Regional","31/1/2022"
"Kenya","KEN","Cattle","Jiddu","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Regional","31/1/2022"
"Kenya","KEN","Cattle","Kamasia","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Kamasia","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Kamba","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Kamba","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Karapokot","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Karapokot","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Kenya Boran","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Kenya Boran","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Kikuyu","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Kikuyu","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Masai","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Regional","31/1/2022"
"Kenya","KEN","Cattle","Masai","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Regional","31/1/2022"
"Kenya","KEN","Cattle","NFD Boran","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","NFD Boran","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Nandi","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Nandi","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Orma Boran","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Orma Boran","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Red Poll","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Red Poll","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Sahiwal","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Sahiwal","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Samburu","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Samburu","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Santa Gertrudis","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Santa Gertrudis","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Simmental","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Simmental","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","31/1/2022"
"Kenya","KEN","Cattle","Suk","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Kenya","KEN","Cattle","Suk","2021","","","","","","","","","","","","","","","","","","","","Local","2-Feb-2021"
"Kenya","KEN","Cattle","Teso","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Teso","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","31/1/2022"
"Kenya","KEN","Cattle","Tuni","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","1/2/2022"
"Kenya","KEN","Cattle","Tuni","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","1/2/2022"
"Kenya","KEN","Cattle","Turkana","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","1/2/2022"
"Kenya","KEN","Cattle","Turkana","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","1/2/2022"
"Kenya","KEN","Cattle","Watende","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","1/2/2022"
"Kenya","KEN","Cattle","Watende","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","1/2/2022"
"Kenya","KEN","Cattle","Winam","2020","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","1/2/2022"
"Kenya","KEN","Cattle","Winam","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","1/2/2022"
"Kyrgyzstan","KGZ","Cattle","Alatauskaya","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Kyrgyzstan","KGZ","Cattle","Aulie-Ata","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Kyrgyzstan","KGZ","Cattle","Black-Motley","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"Kyrgyzstan","KGZ","Cattle","Kazakh","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Republic of Korea","KOR","Cattle","Angus","2018","20","20","10","10","","","","","","","","","456","1","","","","","","International",""
"Republic of Korea","KOR","Cattle","Angus","2020","","","","","0","0","0","0","0","0","0","0","600","1","0","0","","CHANG YEON","NIAS ANGRS","International","16-Sept-2020"
"Republic of Korea","KOR","Cattle","Charolais","2020","","","","","","","","","","","","","1000","","","","","CHANG YEON","NIAS ANGRS","International","16-Sept-2020"
"Republic of Korea","KOR","Cattle","Chikso","2020","","","","","20","","","","","","","","29832","","","","","CHANG YEON","NIAS ANGRS","Local","16-Sept-2020"
"Republic of Korea","KOR","Cattle","Hanwoo","2020","","","","","587","","","","","","","","170365","","","","","CHANG YEON","NIAS ANGRS","Local","16-Sept-2020"
"Republic of Korea","KOR","Cattle","Hanwoo White","2020","","","","","","","","","","","","","5497","","","","","CHANG YEON","NIAS ANGRS","Local","16-Sept-2020"
"Republic of Korea","KOR","Cattle","Hereford","2020","","","","","","","","","","","","","500","","","","","CHANG YEON","NIAS ANGRS","International","16-Sept-2020"
"Republic of Korea","KOR","Cattle","Heugu","2020","","","","","","","","","","","","","10121","","","","","CHANG YEON","NIAS ANGRS","Local","16-Sept-2020"
"Republic of Korea","KOR","Cattle","Jeju Black Cattle","2020","","","","","","","","","25","7","","","650","6","","","","CHANG YEON","NIAS ANGRS","Local","16-Sept-2020"
"Republic of Korea","KOR","Cattle","Korean Holstein","2020","","","","","30","","","","","","","","36189","","","","","CHANG YEON","NIAS ANGRS","International","16-Sept-2020"
"Lebanon","LBN","Cattle","Lebanese","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"Lebanon","LBN","Cattle","Lebanese","2024","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Regional","12/2/2024"
"Lebanon","LBN","Cattle","Lebanon Baladi","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Lebanon","LBN","Cattle","Lebanon Baladi","2024","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","12/2/2024"
"Libya","LBY","Cattle","Friesine-Holstein","2022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","14/6/2022"
"Libya","LBY","Cattle","JERSEY","2022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","14/6/2022"
"Libya","LBY","Cattle","Libyan","2022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","14/6/2022"
"Libya","LBY","Cattle","SANTA GERTRUDIS","2022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","14/6/2022"
"Saint Lucia","LCA","Cattle","Brahman Cebu","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Saint Lucia","LCA","Cattle","Charolais","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Saint Lucia","LCA","Cattle","Creole","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Saint Lucia","LCA","Cattle","Holstein Frisian","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Saint Lucia","LCA","Cattle","Holstein cross","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Saint Lucia","LCA","Cattle","Jersey cross","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Saint Lucia","LCA","Cattle","Puerto Rican","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Saint Lucia","LCA","Cattle","Red Polled cross","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Saint Lucia","LCA","Cattle","Senepol cross","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Saint Lucia","LCA","Cattle","South Devon","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Lithuania","LTU","Cattle","Aubrak","2020","","","","","","","","","","","","","60","1","","","","Lietuvos veislininkyste, JSC ","","International","16-Sept-2020"
"Lithuania","LTU","Cattle","British Friesian","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Lithuania","LTU","Cattle","Brown Swiss","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Lithuania","LTU","Cattle","Charolay","2020","","","","","","","","","","","","","120","2","","","","Lietuvos veislininkyste, JSC ","","International","16-Sept-2020"
"Lithuania","LTU","Cattle","Danish Black and White","2020","","","","","","","","","","","","","60","1","","","","Lietuvos veislininkyste, JSC ","","International","16-Sept-2020"
"Lithuania","LTU","Cattle","Danish Reds","2020","","","","","","","","","","","","","240","4","","","","Lietuvos veislininkyste, JSC ","","Regional","16-Sept-2020"
"Lithuania","LTU","Cattle","Dutch Black and White","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Lithuania","LTU","Cattle","German black and white","2020","","","","","","","","","","","","","60","1","","","","Lietuvos veislininkyste, JSC ","","International","16-Sept-2020"
"Lithuania","LTU","Cattle","German red and white","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Lithuania","LTU","Cattle","Hereford","2020","","","","","","","","","","","","","120","2","","","","Lietuvos veislininkyste, JSC ","","International","16-Sept-2020"
"Lithuania","LTU","Cattle","Holstein","2020","","","","","","","","","","","","","2100","35","","","","Lietuvos veislininkyste, JSC ","","International","16-Sept-2020"
"Lithuania","LTU","Cattle","Limusine","2020","","","","","","","","","","","","","120","2","","","","Lietuvos veislininkyste, JSC ","","International","16-Sept-2020"
"Lithuania","LTU","Cattle","Lithuanian Black and White","2020","","","","","","","","","","","","","1020","17","","","","Lietuvos veislininkyste, JSC ","","Local","16-Sept-2020"
"Lithuania","LTU","Cattle","Lithuanian Black and White old genotype","2020","","","","","","","","","","","","","600","","","","","Lietuvos veislininkyste, JSC ","","Local","16-Sept-2020"
"Lithuania","LTU","Cattle","Lithuanian Light Grey","2020","","","","","","","","","","","","","600","","","","","Lietuvos veislininkyste, JSC ","","Local","16-Sept-2020"
"Lithuania","LTU","Cattle","Lithuanian Red","2020","","","","","","","","","","","","","600","10","","","","Lietuvos veislininkyste, JSC ","","Local","16-Sept-2020"
"Lithuania","LTU","Cattle","Lithuanian Red old genotype","2020","","","","","","","","","","","","","360","","","","","Lietuvos veislininkyste, JSC ","","Local","16-Sept-2020"
"Lithuania","LTU","Cattle","Lithuanian White Back","2020","","","","","","","","","","","","","480","","","","","Lietuvos veislininkyste, JSC ","","Regional","16-Sept-2020"
"Lithuania","LTU","Cattle","Simmental","2020","","","","","","","","","","","","","120","2","","","","Lietuvos veislininkyste, JSC ","","International","16-Sept-2020"
"Lithuania","LTU","Cattle","Swedish black and white","2020","","","","","","","","","","","","","60","1","","","","Lietuvos veislininkyste, JSC ","","International","16-Sept-2020"
"Lithuania","LTU","Cattle","Swedish red and white","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Luxembourg","LUX","Cattle","Angus","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Luxembourg","LUX","Cattle","Aubrac","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Luxembourg","LUX","Cattle","Blonde d'Aquitaine","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Luxembourg","LUX","Cattle","Braunvieh","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Luxembourg","LUX","Cattle","Charolais","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Luxembourg","LUX","Cattle","Fleckvieh","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Luxembourg","LUX","Cattle","Highland","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Luxembourg","LUX","Cattle","Holstein (black and white)","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Luxembourg","LUX","Cattle","Holstein (red and white)","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Luxembourg","LUX","Cattle","Holstein Frisian","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Luxembourg","LUX","Cattle","Jersey","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Luxembourg","LUX","Cattle","Limousin","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Luxembourg","LUX","Cattle","Montbéliarde","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Luxembourg","LUX","Cattle","Normande","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Luxembourg","LUX","Cattle","Welsh Black","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Morocco","MAR","Cattle","Aubrac","2020","","","","","","","","","","","","","125000","1","","","","","","Local",""
"Morocco","MAR","Cattle","Aubrac","2022","","","","","","","","","","","","","31107","1","","","","","","Local","30/1/2023"
"Morocco","MAR","Cattle","Blonde des Plateux d'Oulmes et des Zaers","2019","","","","","","","","","","","","","29045","3","","","","","","Local",""
"Morocco","MAR","Cattle","Blonde des Plateux d'Oulmes et des Zaers","2020","","","","","","","","","","","","","30000","3","","","","","","Local",""
"Morocco","MAR","Cattle","Blonde des Plateux d'Oulmes et des Zaers","2022","","","","","","","","","","","","","29045","3","","","","","","Local","30/1/2023"
"Morocco","MAR","Cattle","Brune de l' Atlas","2022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","14/6/2022"
"Morocco","MAR","Cattle","Charolaise","2019","","","","","","","","","","","","","27574","6","","","","","","International",""
"Morocco","MAR","Cattle","Charolaise","2020","","","","","","","","","","","","","55000","6","","","","","","International",""
"Morocco","MAR","Cattle","Charolaise","2022","","","","","","","","","","","","","87798","6","","","","","","International","30/1/2023"
"Morocco","MAR","Cattle","Frisonne Pie-Noire","2022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","14/6/2022"
"Morocco","MAR","Cattle","Holstein","2019","","","","","","","","","","","","","1871154","32","","","","","","International",""
"Morocco","MAR","Cattle","Holstein","2020","","","","","","","","","","","","","1800000","32","","","","","ANPVR","International",""
"Morocco","MAR","Cattle","Holstein","2022","","","","","","","","","","","","","1795219","32","","","","","","International","30/1/2023"
"Morocco","MAR","Cattle","Montbéliard","2019","","","","","","","","","","","","","311948","4","","","","","","International",""
"Morocco","MAR","Cattle","Montbéliard","2020","","","","","","","","","","","","","290000","4","","","","","ANPVR","International",""
"Morocco","MAR","Cattle","Montbéliard","2022","","","","","","","","","","","","","257513","4","","","","","","International","30/1/2023"
"Morocco","MAR","Cattle","Noire Pie de Meknès","2022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","14/6/2022"
"Morocco","MAR","Cattle","Santa Gertrudis","2022","","","","","","","","","","","","","","","","","","","","International","14/6/2022"
"Morocco","MAR","Cattle","Tarentaise","2022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","14/6/2022"
"Morocco","MAR","Cattle","Tidili","2022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","14/6/2022"
"Morocco","MAR","Cattle","blanc bleu belge","2019","","","","","","","","","","","","","19550","9","","","","","","Local",""
"Morocco","MAR","Cattle","blanc bleu belge","2020","","","","","","","","","","","","","56000","9","","","","","","Local",""
"Morocco","MAR","Cattle","blanc bleu belge","2022","","","","","","","","","","","","","117205","8","","","","","","Local","30/1/2023"
"Morocco","MAR","Cattle","limousine","2019","","","","","","","","","","","","","72111","4","","","","","","Local",""
"Morocco","MAR","Cattle","limousine","2020","","","","","","","","","","","","","125000","4","","","","","","Local",""
"Morocco","MAR","Cattle","limousine","2022","","","","","","","","","","","","","171693","4","","","","","","Local","30/1/2023"
"Madagascar","MDG","Cattle","Baria","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Madagascar","MDG","Cattle","Brahman","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Madagascar","MDG","Cattle","Brunes des Alpes","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Madagascar","MDG","Cattle","Frisonne","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Madagascar","MDG","Cattle","Holstein","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Madagascar","MDG","Cattle","Madagascar Zebu","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Madagascar","MDG","Cattle","Manjan'i Boina","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Madagascar","MDG","Cattle","Normande","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Madagascar","MDG","Cattle","Pie Rouge Norvégienne","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Madagascar","MDG","Cattle","Rana","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Madagascar","MDG","Cattle","Renitelo","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Cattle","AFS","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Cattle","Angus","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Ayrshire","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Balancer","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Cattle","Beefmaster","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Belgian Blue","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Belmont Red","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Braford","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Brahman","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Brangus","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Charbray","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Charolais","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Chianina","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Criollo Lechero Tropical","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"Mexico","MEX","Cattle","Criollo de la Sierra Madre Occidental","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Cattle","Criollo de las montañas del Norte","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Cattle","Criollo del Golfo","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Cattle","Criollo del desierto de Baja California","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Cattle","Cuernos Largos","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Cattle","Droughtmaster","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Frijolillo","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Cattle","Gelbrah","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Cattle","Gelbvieh","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Guzerat","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Hereford","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Holstein","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Indubrasil","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Jersey","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Lidia","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Cattle","Limousin","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Marchigiana","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Mashona","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Nelore","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Piedmontese","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Red Poll","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Red Sindhi","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Romagnola","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Romosinuano","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Cattle","Salers","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Santa Gertrudis","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Sardo Negro","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"Mexico","MEX","Cattle","Simbrah","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Simmental","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Suiz-Bu","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Cattle","Suizo Americano","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Suizo Europeo","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Cattle","Troleche","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Cattle","Tropicarne","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mexico","MEX","Cattle","Tuli","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mexico","MEX","Cattle","Wagyu","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Mali","MLI","Cattle","Bambara","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"Mali","MLI","Cattle","Baoulé","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"Mali","MLI","Cattle","Brahman","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mali","MLI","Cattle","Brune Suisse","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mali","MLI","Cattle","Charolais","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mali","MLI","Cattle","Holstein","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mali","MLI","Cattle","Jersey","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mali","MLI","Cattle","Maure","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"Mali","MLI","Cattle","Montbéliard","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Mali","MLI","Cattle","N'dama","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
